1047973,Aldous Huxley
440214114,Danielle Steel
440214424,Elmore Leonard
440214432,Elmore Leonard
440214475,Princeton Language Institute
440214602,Will Steger
440214858,Sherryl Woods
440214866,Sherryl Woods
440214904,Dennis Covington
044021498X,Kathe Koja
440215234,Alice McDermott
440215285,Sara Paretsky
440215404,Kristine Kathryn Rusch
440215625,Diana Gabaldon
440215900,Karen Robards
440215978,Joan Lowery Nixon
440215994,Karen Robards
044021632X,Ridley Pearson
044021646X,Jack Olsen
440216540,Rosellen Brown
440216575,Elizabeth Adler
440216745,Belva Plain
044021680X,James Clavell
440216818,Belva Plain
440216842,Belva Plain
440216907,Lois Battle
440216974,Edward Stewart
440217032,Virginia Henley
440217113,Jon Jackson
440217334,Craig Holden
440217466,Danielle Steel
440217520,Sara Paretsky
440217547,Danielle Steel
440217563,Diana Gabaldon
440217806,Deborah Laake
440217857,Marsha Canham
440218101,Tanith Lee
440218535,Peter Hoeg
440218667,F. Paul Wilson
044021873X,Sara Paretsky
440219035,Robert Cormier
440219078,Lois Lowry
440219248,Caroline B. Cooney
440219507,Madeleine L'Engle
440219515,John Marsden
440219604,Jacqueline Woodson
440219760,Gary Paulsen
440219779,Caroline B. Cooney
440219817,Caroline B. Cooney
044021985X,John Marsden
440219892,Theresa Nelson
440219914,Phyllis Reynolds Naylor
440219930,Sharon E. Heisel
044022022X,George Selden
440220238,Trudy Krisher
440220246,Esther Forbes
440220289,Scott O'Dell
044022036X,Elizabeth George Speare
440220424,Sarah L. Delany
440220432,Brian Masters
440220440,Harlan Coben
440220459,Harlan Coben
440220602,John Grisham
440220653,Caroline B. Cooney
440220696,Perri O'Shaughnessy
440220793,John Lescroart
044022103X,Anna Quindlen
440221048,John Lescroart
440221099,Elizabeth Berg
440221102,Corinne T. Netzer
440221315,Danielle Steel
440221420,Ridley Pearson
440221471,John Grisham
440221501,Danielle Steel
440221595,Maeve Binchy
044022165X,John Grisham
440221919,Andrei Codrescu
440222028,Ruth Rendell
440222109,Virginia Henley
440222303,Neal Barrett Jr.
440222435,Kim Lewis
440222656,Nicholas Evans
440222680,Harlan Coben
440222702,Harlan Coben
440222818,John Lescroart
440222826,John Lescroart
440222842,Danielle Steel
440222877,Joy Fielding
440222915,Diana Gabaldon
440223016,Louisa May Alcott
440223032,Mary Tyler Moore
044022313X,Stephen Hunter
440223202,Maeve Binchy
440223237,Danielle Steel
440223253,Sara Paretsky
044022327X,Betsy Thornton
044022330X,Al Franken
440223547,Kathryn M. Drennan
440223571,Maeve Binchy
440223709,Dolores Johnson
440223806,Joan Johnston
440223822,Vincent Bugliosi
044022392X,Ruth Rendell
440223970,John Logue
440224012,James Lee Burke
440224039,Andrew Klavan
440224055,Danielle Steel
440224071,Joseph Kanon
044022425X,Diana Gabaldon
440224330,Colin Harrison
440224454,Elaine Viets
440224489,Barbara De Angelis
440224551,Marsha Canham
440224578,Marsha Canham
440224594,Maeve Binchy
440224608,Robin White
440224624,Nicholas Evans
440224659,Elizabeth Adler
440224675,Thomas Harris
440224705,Sara Paretsky
440224713,Sara Paretsky
440224721,Perri O'Shaughnessy
044022473X,Perri O'Shaughnessy
440224748,Craig Holden
440224764,John Grisham
440224772,Danielle Steel
440224780,Danielle Steel
440224810,Danielle Steel
440224829,Danielle Steel
440224837,Danielle Steel
440224845,Danielle Steel
440224853,Danielle Steel
440225043,Karen Robards
440225078,Karen Robards
440225116,Belva Plain
440225299,Christopher Reich
440225442,Harlan Coben
440225639,Corinne T. Netzer
440225698,Danielle Steel
440225701,John Grisham
044022571X,William Bernhardt
440225779,Andrew Klavan
440225817,Perri O'Shaughnessy
440225825,Perri O'Shaughnessy
440225868,Donna Schaff
440225884,Claire Delacroix
440225892,Claire Delacroix
440225922,Karen Harper
440226104,Anna Quindlen
440226198,Gavin De Becker
440226236,Tony Strong
440226279,Connie Brockway
440226406,Belva Plain
440226414,Belva Plain
440226430,Judy Blume
440226457,Stephen Hunter
440226694,Jacqueline Woodson
440226848,Caroline B. Cooney
440226937,Shelley Sykes
440227011,Grace Catalano
440227194,Gary Paulsen
440227437,Lloyd Alexander
044022747X,Katherine Ayres
440227739,Wendy Orr
440227828,Ingrid Tomey
044022795X,Grace Catalano
440228204,James Stevenson
044022831X,Carolyn Mackler
440228352,Paul Fleischman
440228611,Ann Rinaldi
440228921,Lois Lowry
440228956,Zilpha Keatley Snyder
440229081,David Almond
440229464,Laura McNeal
440229499,Lois Lowry
440229510,Paul Zindel
440234700,Joan Johnston
440234743,John Grisham
440234808,Karen Marie Moning
440234816,Karen Marie Moning
440234824,Sarah Caudwell
440234859,Jonathan Hull
440234948,Robert Doherty
440234964,Elizabeth Adler
440235014,Don Aslett
440235057,Elmore Leonard
440235146,Barbara Taylor Bradford
440235154,Barbara Taylor Bradford
440235162,Nicholas Evans
440235219,Marsha Canham
440235464,Andrew Pyper
440235502,Homer Hickam
440235510,Jacquie D'Alessandro
440235596,Maeve Binchy
440235642,Michael Gannon
044023574X,Belva Plain
440235758,Christina Skye
440235774,Belva Plain
440235782,Christina Skye
440235812,D.R. Schanker
440235960,Connie Lane
440236053,Perri O'Shaughnessy
440236061,Perri O'Shaughnessy
440236169,Mo Hayder
440236304,Donald R. Burgett
440236371,Claire Delacroix
440236401,Claire Delacroix
440236525,Karen Marie Moning
044023655X,Karen Marie Moning
440236606,Mary Balogh
440236665,Danielle Steel
440236673,John Grisham
440236703,Harlan Coben
044023672X,Danielle Steel
440236738,Harlan Coben
440236746,Connie Brockway
440236754,Danielle Steel
440236851,Danielle Steel
440236878,Louise Doughty
440237009,Danielle Steel
440237025,Danielle Steel
440237041,Deborah Donnelly
440237084,Beck Weathers
044023722X,John Grisham
440237246,Robert Doherty
440237262,Stephen White
440237300,Barbara Taylor Bradford
440237343,Kam Majd
440237416,Stephen White
440237424,Stephen White
440237513,Barbara Fister
440237556,Karen Marie Moning
440237602,Christina Skye
044023767X,Ned Vizzini
440237688,Lois Lowry
440238412,Kimberly Willis Holt
440241073,John Grisham
440241162,Vicki Lewis Thompson
044024126X,Thomas H. Cook
440241286,Victor Gischler
440241413,Sophie Kinsella
440241537,John Grisham
440241812,Sophie Kinsella
440295521,John Grisham
440295556,John Grisham
440318688,James Dickey
440322049,Mark Helprin
440324971,Betty Friedan
440343194,Richard Bach
440343690,Margaret Craven
440359376,J. P. Donleavy
440364574,Richard Anthony D'Ambrosio
440376408,Nathaniel Hawthorne
440381142,Linda Hamalian
440383145,Susan Feldmann
440384974,Gay Talese
440400104,Judy Delton
440400597,Sydney Taylor
440400635,Judy Delton
440400759,Judy Blume
440401038,Hugh Lofting
440401119,Thomas Rockwell
440401224,Nina Bawden
044040150X,Marjorie Weinman Sharmat
440401607,Judy Delton
440402263,Judy Delton
440402921,Vivien Alcock
440403278,Lois Lowry
440403332,Paula Danziger
440403553,Anna Sewell
440403782,Richard Peck
440403790,Scott O'Dell
044040407X,Phyllis Reynolds Naylor
440404193,Judy Blume
440404975,Lois Lowry
440405157,Patricia Windsor
440406404,Elvira Woodruff
440406498,Lloyd Alexander
044040665X,Beverly Cleary
440406943,Ingri D'Aulaire
440407028,Lloyd Alexander
440407079,Judy Blume
440407125,Gary Paulsen
440407591,Sook Nyul Choi
440408903,Lloyd Alexander
440409411,Elizabeth Winthrop
044040942X,Elizabeth Winthrop
440409683,Phyllis Reynolds Naylor
440409942,Gary Paulsen
440411254,Lloyd Alexander
440411335,Gary Paulsen
440411394,Graham Salisbury
440411459,Patricia MacLachlan
440411483,Miriam Cohen
440412226,Lois Lowry
440412234,Edith Fisher Hunter
440412579,Zilpha Keatley Snyder
440413281,Christopher Paul Curtis
440413729,Ruth White
440413761,Gary Paulsen
440413869,Phyllis Reynolds Naylor
440414121,Christopher Paul Curtis
440414520,Dorothy R. Miller
440414539,Patricia Reilly Giff
440414555,Ronder Thomas Young
440414717,Gary Paulsen
440414806,Louis Sachar
440414857,Eric Sanvoisin
440414911,Mary Jane Auch
440415829,Nancy Larrick
440415942,Johann Wyss
440415993,Lensey Namioka
440416027,David Almond
440416248,Mary Jane Auch
440416655,Eric Sanvoisin
044041668X,Iain Lawrence
440417449,Carl Norac
440417945,Beverly Cleary
440418283,Lara Bergen
440418321,Philip Pullman
044041833X,Philip Pullman
440418569,Philip Pullman
440419468,Louis Sachar
440420326,Sydney Taylor
440422256,Zilpha Keatley Snyder
044042299X,Beverly Cleary
440425050,Margaret Sidney
440425360,Lloyd Alexander
440430461,Patricia Reilly Giff
440430712,John Fitzgerald
440430909,Gene Stratton Porter
440431476,Wallace Hildick
440432952,Beverly Cleary
440432960,Beverly Cleary
440435749,Lloyd Alexander
440437423,John Bellairs
440439884,Scott O'Dell
440441099,Norma Mazer
440441501,Patricia Reilly Giff
440442079,Robert Kimmel Smith
440442508,Esther Forbes
440447674,Frances Hodgson Burnett
440447682,Louisa May Alcott
440454115,Beverly Cleary
440455332,John D. Fitzgerald
440458226,John Fitzgerald
440459516,Betsy Byars
440464854,A.A. Milne
440466091,Louisa May Alcott
440467012,Judy Blume
440471869,Mark Twain
440472091,Beverly Cleary
440472105,Beverly Cleary
440472415,Beverly Cleary
440472431,Beverly Cleary
440473500,Anne Fine
440473519,Beverly Cleary
440474655,Eleanor Coerr
440475333,Kate Douglas Wiggin
440475821,Beverly Cleary
440476399,Patricia Reilly Giff
440476968,Patricia Reilly Giff
044048474X,Roy Doty
440484839,Lloyd Alexander
044048605X,Noel Streatfeild
440486599,Judy Blume
440486971,Alice Bach
440487617,Madeleine L'Engle
440490995,Robbie Branscum
440495555,Kenneth Grahame
440495563,Lloyd Alexander
440495717,A.A. Milne
440496039,Joan Aiken
440497272,Zilpha Keatley Snyder
440498058,Madeleine L'Engle
440500095,Kem Nunn
440500303,Beryl Markham
440500729,Danielle Steel
440501601,Marsha Sinetar
440502721,L.M. Boyd
440503310,Aeron Clement
440504589,Lynn M. Constantine
440504708,Al Franken
440504716,Kevin Leman
440505941,Robert J. Ray
440505984,Ellen Sue Stern
440506344,Antonia Van Der Meer
440506743,Louise Bates Ames
440507294,Barbara De Angelis
440507626,Phil Farrand
440507723,Gina Bria
440508975,Beverly West
440509238,Sue Margolis
440512158,Lennart Nilsson
440514428,Olive Ann Burns
440526701,Margaret M. Kimmel
440566142,D. J. Arneson
440574862,Mark Helprin
440613965,Joseph Wambaugh
440700132,Judy Blume
440717949,Beverly Cleary
440760755,Beverly Cleary
440766419,Paula Fox
440772109,Beverly Cleary
440784743,Judy Blume
440800544,Madeleine L'Engle
440802059,Paula Fox
440840953,Natalie Babbitt
440862809,B.B. Hiller
440900107,Sid Fleischman
440900794,Lois Lowry
440901588,Madeleine L'Engle
440904196,Judy Blume
440906156,Beatles
440906490,Lloyd Alexander
440910099,Caroline B Cooney
440910552,Graham Salisbury
440911257,Lloyd Alexander
440911710,Madeleine L'Engle
440917190,Madeleine L'Engle
440918022,Jane Yolen
440918642,Lois Duncan
440920221,Kin Platt
440935741,Lloyd Alexander
440940001,Scott O'Dell
440942500,Esther Forbes
440943930,Lloyd Alexander
440944597,Robert Cormier
440948754,Elizabeth Winthrop
440948991,Beverly Cleary
440949424,Lois Duncan
440952522,Madeleine L'Engle
440957761,Madeleine L'Engle
440967694,S. E. Hinton
440967848,Walter Dean Myers
044096895X,Paula Danziger
440972329,Madeleine L'Engle
440980429,David Bischoff
440983568,Lois Duncan
440984696,Judy Blume
440986311,Paula Danziger
440986524,S.E. Hinton
440987202,Lois Duncan
044098761X,Madeleine L'Engle
440997313,Lloyd Alexander
440998050,Madeleine L'Engle
440999197,Madeleine L'Engle
441000150,Ashley McConnell
441000312,Brian Jacques
441000525,P. Anthony
441000541,Esther Friesner
441000762,Ashley McConnell
441000916,Laurell K. Hamilton
441001068,Michael Moorcock
441001335,Spider Robinson
441001416,Anne McCaffrey
441001467,Melissa Crandall
441001866,Brian Jacques
441001963,Steven Brust
441001971,Laurell K. Hamilton
441002617,Sharon Shinn
441002692,Elizabeth Ann Scarborough
441002846,Jack McDevitt
441002935,Laurell K. Hamilton
044100315X,Brian Jacques
441003257,Neil Gaiman
441003389,Anne McCaffrey
441003435,Katherine Kurtz
441003494,Douglas Niles
441003524,Various
441003583,Elizabeth Ann Scarborough
441003702,Bruce Sterling
441003745,Laurell K. Hamilton
441004016,Tim Powers
441004164,Brian Jacques
441004326,Sharon Shinn
441004385,Patricia A. McKillip
441004520,Laurell K. Hamilton
441004911,Gardner Dozois
441004954,Gordon R. Dickson
441004997,Robin McKinley
441005004,Michael Kanaly
441005055,Sharon Shinn
441005152,Daniel Hood
441005195,Sharon Shinn
441005241,Laurell K. Hamilton
441005314,Anne McCaffrey
441005349,Patricia Briggs
441005489,Brian Jacques
441005543,Sean Stewart
441005608,Cristopher Stasheff
441005659,Deborah Chester
441005667,Joe Haldeman
441005748,Laurell K. Hamilton
441005764,Brian Jacques
441005837,Robin McKinley
441005993,Brian Jacques
441006256,Anne McCaffrey
441006329,Amy Thomson
441006345,Margaret Weis
441006353,Deborah Chester
441006361,Christopher Stasheff
441006612,Gardner R. Dozois
044100668X,T. A. Barron
441006949,Brian Jacques
441007015,T. A. Barron
441007023,Deborah Chester
441007090,Rebecca Bradley
441007147,Sharon Shinn
441007163,Peter Bebrandt
441007287,Douglas Niles
441007368,Steve Perry
441007392,Amy Thomson
441007511,Lynn Abbey
441007554,William Gibson
441007570,Deborah Chester
441007732,Brian Jacques
441007740,Elaine Bergstrom
441007813,Laurell K. Hamilton
441007880,Rebecca Bradley
441007910,Robert Asprin
441007961,Deborah Chester
441008534,Charlaine Harris
441008550,Douglas Niles
441008615,Neil Gaiman
441008631,Ursula K. Le Guin
441008658,Robin McKinley
441008763,Joe Haldeman
044100895X,Patricia A. McKillip
441008976,Elizabeth Ann Scarborough
441009077,Rebecca Lickiss
044100914X,Brian Jacques
441009239,Harris
044100962X,Robert Asprin
441009700,Anne Perry
441009972,Deborah Chester
441010210,Elizabeth Ann Scarborough
441010512,Charlaine Harris
441023142,Craig Shaw Gardner
441023622,Robert Asprin
441033423,Steven Brust
441046371,Edgar Rice Burroughs
441048854,Michael Moorcock
441048862,Vonda N. McIntyre
044104915X,Keith Taylor
441065848,Lynn Abbey
044106857X,Marion Zimmer Bradley
441068804,Robin McKinley
441089348,William Gibson
441090435,Spider Robinson
441090729,Spider Robinson
441091660,Jane Yolen
441102573,Roger Zelazny
441102670,Frank Herbert
441104029,Frank Herbert
441110444,Allen Steele
441115985,Robert Howard
441116868,Fritz Leiber
441117732,William Gibson
441122892,Fletcher Knebel
441132448,S. N. Lewitt
441132456,Alan Dean Foster
441135560,Anne McCaffrey
441138764,Lynn Abbey
441153135,Robin McKinley
441159354,Marion Zimmer Bradley
441167128,Larry Niven
441172660,Frank Herbert
441172695,Frank Herbert
441172717,Frank Herbert
441182003,Steven Brust
441203981,Michael Moorcock
441205666,Fred Saberhagen
441225691,Emma Bull
441227449,Graham Masterton
441231942,Anne McCaffrey
441239196,H. Beam Piper
441240879,David Drake
441240941,Martin R. Stern
441240984,Agatha Christie
441289886,Harlan Ellison
441294677,Frank Herbert
441304834,Laurell K. Hamilton
441317480,Piers Anthony
441317502,John Myers Myers
044132231X,George Gately
441328008,Frank Herbert
441328091,Robin McKinley
441354955,Michael Reaves
441358489,Phyllis Ann Karr
441359175,Robert A. Heinlein
441363946,Harlan Ellison
441366104,Morgan Llywelyn
441366945,Robin McKinley
441370594,Greg Bear
441371574,Harry Harrison
441373879,Meaney Dee Morrison
441374239,Bruce Sterling
441385540,Steven Brust
441435351,Lionel Fenn
044144525X,Sheri S. Tepper
044145125X,Fritz Lieber
441468721,Edgar Rice Burroughs
441470017,Edgar Rice Burroughs
441478123,Ursula K. LeGuin
441515304,Jack Dann
441515339,Jack Dann
441515444,Larry Niven
441516645,Alan Dean Foster
441518095,Philip K. Dick
441525628,Piers Anthony
441535771,T. H. White
441568572,Sheri S. Tepper
441569595,William Gibson
441585558,John Gardner
441627404,Terence Hanbury White
044164449X,Francine Rivers
441644856,Edgar Rice Burroughs
441646611,Alan Dean Foster
441653162,Larry Niven
441662250,Steven Brust
441662382,Piers Anthony
044166251X,Robert Asprin
441693237,Ashley McConnell
441694543,Alan Dean Foster
441698859,Antonia Fraser
441703534,Bill Ransom
441718213,Sheri S. Tepper
441731538,Isaac Asimov
441731546,Isaac Asimov
441735762,Anne McCaffrey
044173684X,Richard Monaco
441748635,Michael Moorcock
044175046X,Jack Hopkins
441760066,Patricia Wrede
441775578,Dave Smeds
441779131,Harry Harrison
441783058,John De Chancie
441783295,A. C. Crispin
441783589,Robert A. Heinlein
441783600,S. Robinson
441787541,Michael Moorcock
441790348,Robert A. Heinlein
441791131,Marion Zimmer Bradley
441791212,Susan Johnson
441794297,Kara Dalkey
441799779,Steven Brust
441800106,William Shatner
441816533,Jessica Salmonson
441822134,Allison Uttley
441860397,Michael Moorcock
441873308,Christopher Stasheff
441873375,Christopher Stasheff
441885691,Frank Herbert
441888054,Michael Moorcock
441889697,Phyllis Ann Karr
441892558,Marion Zimmer Bradley
441896448,Will Shetterly
044190209X,Sheri S. Tepper
441908721,R. A. Salvatore
441918107,Orson Scott Card
441944604,Steven Brust
442043244,John G Kemeny
445044454,Helen Van Slyke
445046368,Margaret Atwood
445085452,Colleen McCullough
445085614,Vilhelm Moberg
445201223,Chelsea Quinn Yarbro
445202718,Michael Moorcock
445203684,Dorothy Garlock
445204222,Hugh Cook
445204303,C. J. Cherryh
445204524,C. J. Cherryh
445205377,Octavia E. Butler
445205512,Sandra Brown
445206578,Jayne Ann Krentz
445206608,Mary Mayer Holmes
445208848,Mary Mayer Holmes
445209348,Dean Wesley Smith
445209402,Richard A. Knaak
445210214,Jody Lynn Nye
445402040,Elmore Leonard
445402296,Elizabeth Peters
445405627,P. D. James
445406488,Elizabeth Peters
445406518,Elizabeth Peters
445406836,Charlotte MacLeod
445407018,Anthony Price
445407158,Donald E. Westlake
445407549,Ross Thomas
445407808,Charlotte MacLeod
445408502,Marcia Muller
445408510,Marcia Muller
445408642,Aaron J. Elkins
445409169,Marcia Muller
446300101,Carolyn Chute
446300152,Harvey Diamond
446300292,John G Jones
446300675,Valerie Sherwood
446300853,Michael M. Thomas
446301353,Patricia Wentworth
446301582,Nelson Demille
446301809,Aola Vandergriff
446302686,Jackie Collins
446305618,Aola Vandergriff
446305693,G Godwin
446306177,Karen Robards
044630798X,Andy Rooney
446310492,Harper Lee
446310786,Harper Lee
446311774,P. D. James
446313033,P. D. James
446313939,Hunter S. Thompson
446314668,Patricia; Patricia Wentworth Wentworth
446314889,Margaret Truman
446314986,Margaret Atwood
446322180,Umberto Eco
446322490,Jackie Collins
446322563,Judith Rossner
446323802,Rebecca Brandewyne
446324388,Andrew M Greeley
446325805,Lewis Grizzard
446326062,Lewis Grizzard
446326488,Andrew M. Greeley
446326925,Karen Robards
446327085,Andrew M Greeley
446327786,William Katz
446328413,James Kahn
446329142,Sidney Sheldon
446329894,Sidney Sheldon
446341339,Stan Lee
446341754,Sidney Sheldon
446341819,Alan Dean Foster
446341851,Sidney Sheldon
446341878,Sidney Sheldon
446341932,Sidney Sheldon
446341991,P. D. James
446342122,Valerie Sherwood
446342963,Stearn Robinson
446343013,Eudora Welty
446343455,Carl Hiaasen
446344109,Umberto Eco
446344281,Andrew M Greeley
446344672,Lewis Grizzard
446345628,Ruth Westheimer
446346438,Shirl Henke
446346802,William Goldman
446346829,Andrew M. Greeley
446348287,P. D. James
446349461,Andrew M. Greeley
446349763,Edgar Evans Cayce
446350109,Sidney Sheldon
446350982,Scott Turow
446351709,Scott Turow
446352470,Mignon Good Eberhart
446353205,Nelson DeMille
446353957,Sandra Brown
446354678,Sidney Sheldon
446355224,Dorothy Garlock
446355569,Dominique Lapierre
446355917,Chelsea Quinn Yarbro
446356018,Gentry Lee
446356522,Rebecca Brandewyne
446356573,Sidney Sheldon
446356611,Sidney Sheldon
446356832,Sidney Sheldon
446356859,Sandra Brown
446356875,Sandra Brown
446357200,Umberto Eco
446357405,Sidney Sheldon
446357421,Sidney Sheldon
446357448,Sidney Sheldon
446357928,Shirley Temple Black
446358584,Nelson DeMille
446358592,Nelson DeMille
446359203,Dan Simmons
446359688,Larry Bond
446359750,P. D. James
446359866,Scott Turow
446360015,Alexandra Ripley
446360074,Sidney Sheldon
446360082,Marian Babson
446360430,Robert Asprin
446360511,Sandra Brown
446360589,Scott Turow
446360708,Sandra Brown
446360716,Sandra Brown
446360732,Sandra Brown
446360856,Nelson DeMille
446360945,Andrew M Greeley
446361046,Nancy L. Mace
446361305,Greg Bear
446361739,Sandra Brown
446361836,Dorothy Garlock
446363049,Larry Bond
446363162,William Martin
446363170,William Martin
446363251,Alexandria Ripley
446363278,Iris Rainer Dart
446363499,Jayne Ann Krentz
446363510,Rebecca Brandewyne
446363650,Stearn Robinson
446363669,Sidney Sheldon
446363731,Jayne Ann Krentz
446364150,Sandra Brown
446364193,James Patterson
446364282,Sandra Brown
446364290,Sandra Brown
446364312,Sandra Brown
446364495,Robert James Waller
446364622,P. D. James
446364703,Carol Higgins Clark
446364762,Sidney Sheldon
446364789,Elizabeth Peters
446364800,Nelson DeMille
446364819,Iris Ranier Dart
446365262,Dorothy Garlock
446365386,Margaret Mitchell
446365505,Scott Turow
446365661,Robert Daley
446365696,Robert Daley
446370126,Pam Young
446373559,Mort Gale
446385077,Jr.
446386405,Stephen Baker
446387878,Michael Dorris
446390895,Mel Blanc
446391301,Katherine Dunn
446391360,Jay Leno
446391581,Roger Von Oech
446391719,Thomas Keneally
446392308,John E. Sarno
446392340,Ingrid Newkirk
446393568,Robert B. Miller
446393681,Lisa Grunwald
446393746,Jay Leno
446394009,Ben Hamper
446394521,Fannie Flagg
446394572,Shelby Hearon
446394580,Robert E. Kowalski
446400157,Ellis Peters
446400173,Ellis Peters
446400408,Aaron J. Elkins
446400564,Aaron Elkins
446400580,Ellis Peters
446400688,Ellis Peters
446400696,Ellis Peters
446400718,Ellis Peters
446401617,Marcia Muller
446403083,Aaron J. Elkins
446403180,Ellis Peters
446403237,Margaret Maron
044640344X,Donald E. Westlake
446403830,Marcia Muller
446404039,Aaron Elkins
446404144,Archer Mayor
446404462,Charlotte MacLeod
446405264,Aaron Elkins
446405345,Ellis Peters
446512362,Andrew M. Greeley
446512478,Catherine Kidwell
446512923,Andrew M. Greeley
446513067,Nelson DeMille
446513644,Lorraine Bodger
446515078,Alexandra Ripley
446515272,Sarah Gilbert
446515612,Marilyn Diamond
446515868,Elizabeth Peters
446516279,Joan D. Vinge
044651652X,Robert James Waller
446516538,Robert James Waller
446516570,Nelson DeMille
446516953,Kirk Douglas
446517399,Ed McBain
044651747X,Robert James Waller
446517984,Robert James Waller
446518220,Lynn Witt
446518425,Judith Orloff
446518549,Buzz Aldrin
446518581,Robert James Waller
044651862X,James Redfield
446518700,Lance Morrow
446518859,George Dawes Green
446519081,James Redfield
446519138,Sarah Ban Breathnach
446519537,R. L. Stine
446519766,F. Paul Wilson
446519782,Sandra Brown
446519790,Sandra Brown
446519804,Sandra Brown
446519901,Ed McBain
446519960,David Baldacci
446520659,Nelson DeMille
446520667,Walter Mercado
446520802,Nicholas Sparks
446520829,Jonathan Snow
446520837,D. A. Benton
044652087X,Ekaterina Gordeeva
446520888,Mameve Medwed
446520950,David Baldacci
446521442,Sarah Ban Breathnach
446521507,Brian Kilcommons
446521582,Billie Letts
446521612,Edita M. Kaye
446522252,Jane Goodall
446522384,Carol Smith
446522422,Rosalyn McMillan
446522570,John Travolta
446522597,David Baldacci
446522899,Bob Rosner
446522996,Tim Green
446523089,James Redfield
446523151,John Gilstrap
446523186,Karen Moline
446523321,David Baldacci
446523364,Douglas Preston
446523372,Douglas Preston
446523437,Jessie Lee Brown Foveaux
446523569,Nicholas Sparks
446523992,Clayborne Carson
446524131,Sarah Ban Breathnach
446524182,Susan S. Kelly
446524484,C. C. Medina
446524999,Janet Gleeson
446525502,Nicholas Sparks
446525537,Nicholas Sparks
446525596,Warner Wolf
446525685,Bill Gates
446525731,David Baldacci
446525774,David Baldacci
446525804,David Baldacci
446526126,Maria Shriver
446526479,Jenny Colgan
446526665,Howard Roughan
446526681,Steven Barnes
446526924,Joan Barzilay Freund
446527017,Sandra Brown
446527041,Sandra Brown
044652705X,Pat LaFontaine
446527084,Peter F. Hamilton
446527130,Sandra Brown
446527165,David Baldacci
044652719X,David Zindell
446527289,Brad Meltzer
446527297,Brad Meltzer
446527378,D.W. Buffa
446527386,D. W. Buffa
044652767X,Sandra Brown
446527696,Dorothy Garlock
446527785,Nicholas Sparks
446527793,Nicholas Sparks
446527912,David L. Lindsey
446528382,Jack Welch
446528595,Andrew S. Grove
446528757,Victoria Christopher Murray
446529540,Walter Mosley
446529788,Sandra Brown
446530077,Rosie O'Donnell
446530115,Angela Elwell Hunt
446530190,Fran Drescher
446530239,Kate White
446530255,Karen Essex
446530387,Faye Kellerman
446530522,Lalita Tademy
446530689,David Morrell
446531286,Sarah-Kate Lynch
446531316,Faye Kellerman
446531332,Nicholas Sparks
446531413,Ellen Sussman
446531421,Lincoln Child
446531480,Kate White
446531510,Nicci French
446532215,David Eddings
446532231,Michael Moore
446532444,Nicholas Sparks
446532452,Nicholas Sparks
446533041,Lolly Winston
446600253,Rudolfo Anaya
446600288,Cathy Cash Spellman
446600342,Sandra Brown
446600377,Robert N. Charrette
446600458,James Patterson
446600466,James Patterson
446600474,James Patterson
446600660,Carl Hiaasen
446600709,David Morrell
446600768,Carol Higgins Clark
446600814,Jayne Ann Krentz
446600830,Robert Daley
446601020,Charles Sheffield
446601241,James Patterson
446601640,Robert James Waller
446601829,George Bernau
446601853,Sandra Brown
446601977,Octavia E. Butler
446602086,Janet Dailey
446602159,Barbara Delinsky
446602175,Peter David
446602299,A. C. Crispin
446602345,P. D. James
446602450,Nelson DeMille
446602558,Dorothy Garlock
446602612,Michael Connelly
446602620,Michael Connelly
446602698,George Dawes Green
446602736,Robert James Waller
446602744,Ellen Fein
446602809,Evan Hunter
446602930,Sarah Zettel
446603058,Ed McBain
446603066,Susan R. Sloan
446603082,Sandra Brown
446603090,Sandra Brown
446603104,Sandra Brown
446603287,Marcia Muller
446603309,Sandra Brown
446603392,Dean Koontz
446603422,Carl
446603503,R. L. Stine
446603600,Robert James Waller
446603651,Billie Letts
446603708,Octavia E. Butler
446603716,James Patterson
446603775,Octavia E. Butler
446603821,Evan Hunter
446603856,Larry Bond
446603929,James Patterson
446604062,Margaret Maron
446604089,Sidney Sheldon
446604100,Marcia Muller
446604208,William Martin
446604232,Sandra Brown
446604275,Anonymous
446604658,Carl Hiaasen
446604666,Carl Hiaasen
446604682,John Gilstrap
446604763,Thomas Block
446604801,James Patterson
446604844,David Baldacci
446605050,Peter Blauner
446605158,Peter F. Hamilton
446605239,Nicholas Sparks
446605336,Ekaterina Gordeeva
446605360,Carol Higgins Clark
446605409,Nelson DeMille
446605484,James Patterson
446605581,Sandra Brown
446605700,Yolanda Joe
446605786,Kitty Kelley
446605883,Dorothy Garlock
446605891,Dorothy Garlock
446605905,Archer Mayor
446605913,Lindsey Davis
446605956,Jean Hager
446605964,Loren D. Estleman
446606189,James Patterson
446606197,Margaret Maron
446606227,Katherine Stone
446606243,Brad Meltzer
446606251,Pete Hamill
446606294,Barbara Wood
446606324,David Baldacci
446606383,James Patterson
446606448,Andre Norton
446606456,Susan R. Sloan
446606677,Maureen Tan
446606715,Peter F. Hamilton
446606723,Octavia E. Butler
446606812,Nicholas Sparks
446606928,Walter Mosley
446607177,Douglas Preston
446607193,Sandra Brown
446607207,Sidney Sheldon
446607258,Edith Hamilton
446607274,Michael Connelly
446607339,Brad Meltzer
446607401,John Gilstrap
446607657,James Patterson
446607681,Archer Mayor
446607711,David Baldacci
446607827,David Ambrose
